fpr,tpr
0.0,0.0
0.0,1.5022458575570477e-05
0.0,6.008983430228191e-05
0.0,9.013475145342287e-05
0.0,0.00037556146438926197
0.0,0.00040560638154040293
0.0,0.0005558309672961077
0.0,0.0005858758844472486
0.0,0.0006008983430228191
0.0,0.0006309432601739601
0.0,0.0006760106359006715
0.0,0.0007060555530518125
0.0,0.0007661453873540944
0.0,0.0008112127630808059
0.0,0.0009464148902609401
0.0,0.000976459807412081
0.0,0.0012017966860456383
0.0,0.0012318416031967792
0.0,0.0013069538960746316
0.0,0.0013369988132257726
0.0,0.0016524704433127525
0.0,0.0016825153604638934
0.0,0.0017275827361906049
0.0,0.002133189117731008
0.0,0.002163234034882149
0.0,0.0024035933720912765
0.0,0.0024636832063935584
0.0,0.0025838628749981223
0.0,0.0026139077921492632
0.0,0.002794177295056109
0.0,0.00282422221220725
0.0,0.0032448510523232234
0.0,0.003274895969474364
0.0,0.0034100980966544985
0.0,0.0035002328481079214
0.0,0.0036354349752880555
0.0,0.0036654798924391965
0.0,0.004146198566857452
0.0,0.004176243484008593
0.0,0.0042213108597353045
0.0,0.004251355776886445
0.0,0.004491715114095573
0.0,0.004521760031246714
0.0,0.004747096909880271
0.0,0.004777141827031412
0.0,0.004822209202758124
0.0,0.004852254119909264
0.0,0.004867276578484835
0.0,0.0048973214956359755
0.0,0.004912343954211546
0.0,0.004972433788513828
0.0,0.005092613457118392
0.0,0.005122658374269533
0.0,0.005197770667147385
0.0,0.005242838042874097
0.0,0.005272882960025238
0.0,0.005302927877176379
0.0,0.005438130004356513
0.0,0.005498219838658795
0.0,0.005753601634443493
0.0,0.005783646551594634
0.0,0.006099118181681614
0.0,0.006129163098832755
0.0,0.0064596571874953055
0.0,0.006489702104646447
0.0,0.006534769480373158
0.0,0.006564814397524299
0.0,0.0066849940661288625
0.0,0.006715038983280004
0.0,0.007315937326302823
0.0,0.007361004702029534
0.0,0.0074060720777562455
0.0,0.007436116994907387
0.0,0.007556296663511951
0.0,0.007601364039238662
0.0,0.008067060255081346
0.0,0.008097105172232487
0.0,0.008337464509441615
0.0,0.008382531885168326
0.0,0.008427599260895037
0.0,0.008457644178046179
0.0,0.00875809334955759
0.0,0.0088031607252843
0.0,0.008848228101011012
0.0,0.008878273018162153
0.0,0.008968407769615576
0.0,0.008998452686766717
0.0,0.00941908152688269
0.0,0.0094641489026094
0.0,0.009554283654062823
0.0,0.009584328571213965
0.0,0.0097195306983941
0.0,0.009764598074120811
0.0,0.009824687908423092
0.0,0.009854732825574234
0.0,0.010004957411329939
0.0,0.010035002328481079
0.0,0.010155181997085642
0.0,0.010185226914236784
0.0,0.010215271831387925
0.0,0.010245316748539067
0.0,0.010305406582841348
0.0,0.010335451499992489
0.0,0.0103805188757192
0.0,0.010410563792870342
0.0,0.01069599050580618
0.0,0.010786125257259603
0.0,0.010951372301590878
0.0,0.01098141721874202
0.0,0.011011462135893161
0.0,0.011056529511619872
0.0,0.011116619345922153
0.0,0.011161686721648864
0.0,0.011221776555951147
0.0,0.011266843931677858
0.0,0.011296888848829
0.0,0.011552270644613697
0.0,0.011597338020340409
0.0,0.01162738293749155
0.0,0.011657427854642691
0.0,0.011672450313218261
0.0,0.011717517688944972
0.0,0.011822674898973966
0.0,0.011852719816125108
0.0,0.011897787191851819
0.0,0.01194285456757853
0.0,0.012243303739089939
0.0,0.01227334865624108
0.0,0.012378505866270074
0.0,0.012423573241996786
0.0,0.012453618159147925
0.0,0.01255877536917692
0.0,0.01258882028632806
0.0,0.012633887662054772
0.0,0.012663932579205913
0.0,0.012693977496357053
0.0,0.012724022413508194
0.0,0.012799134706386047
0.0,0.012829179623537188
0.0,0.012919314374990611
0.0,0.012949359292141752
0.0,0.013279853380804302
0.0,0.013309898297955444
0.0,0.013640392386617994
0.0,0.013670437303769135
0.0,0.013685459762344705
0.0,0.013715504679495847
0.0,0.013775594513798128
0.0,0.013820661889524839
0.0,0.014030976309582827
0.0,0.014091066143885108
0.0,0.01416617843676296
0.0,0.014196223353914102
0.0,0.014241290729640813
0.0,0.014316403022518666
0.0,0.014376492856820947
0.0,0.01443658269112323
0.0,0.014511694984001082
0.0,0.014541739901152222
0.0,0.014646897111181216
0.0,0.014691964486907927
0.0,0.014857211531239202
0.0,0.014887256448390344
0.0,0.014902278906965914
0.0,0.014932323824117055
0.0,0.01508254840987276
0.0,0.015112593327023902
0.0,0.015142638244175041
0.0,0.015172683161326183
0.0,0.015232772995628465
0.0,0.015277840371355177
0.0,0.015367975122808599
0.0,0.01539802003995974
