fpr,tpr
0.0,0.0
0.0,1.5022458575570477e-05
0.0,0.00012017966860456382
0.0,0.00015022458575570478
0.0,0.0003605390058136915
0.0,0.00040560638154040293
0.0,0.0005107635915693962
0.0,0.0005408085087205372
0.0,0.0006760106359006715
0.0,0.000721078011627383
0.0,0.0007811678459296649
0.0,0.0008112127630808059
0.0,0.0009313924316853696
0.0,0.0009914822659876515
0.0,0.0011717517688944973
0.0,0.0012017966860456383
0.0,0.0012618865203479202
0.0,0.0012919314374990611
0.0,0.001412111106103625
0.0,0.001442156023254766
0.0,0.0014872233989814774
0.0,0.0015172683161326183
0.0,0.0015923806090104708
0.0,0.0016224255261616117
0.0,0.0016825153604638934
0.0,0.0017125602776150344
0.0,0.0018928297805218802
0.0,0.0019228746976730211
0.0,0.002103144200579867
0.0,0.002133189117731008
0.0,0.0022233238691844307
0.0,0.0022834137034867127
0.0,0.0024787056649691287
0.0,0.0025087505821202697
0.0,0.0025538179578469813
0.0,0.0025838628749981223
0.0,0.0026589751678759745
0.0,0.0026890200850271154
0.0,0.002734087460753827
0.0,0.002764132377904968
0.0,0.002884312046509532
0.0,0.002914356963660673
0.0,0.0029744467979629548
0.0,0.003019514173689666
0.0,0.0030345366322652367
0.0,0.0030645815494163777
0.0,0.0032598735108987937
0.0,0.0032899184280499347
0.0,0.003304940886625505
0.0,0.0033500082623522166
0.0,0.00377063710246819
0.0,0.003800682019619331
0.0,0.003905839229648324
0.0,0.003965929063950606
0.0,0.004191265942584163
0.0,0.004236333318310875
0.0,0.004341490528339868
0.0,0.0043865579040665795
0.0,0.00441660282121772
0.0,0.004476692655520002
0.0,0.0046719846170024185
0.0,0.00470202953415356
0.0,0.004777141827031412
0.0,0.004807186744182553
0.0,0.0048372316613336935
0.0,0.004867276578484835
0.0,0.0048973214956359755
0.0,0.004987456247089399
0.0,0.005062568539967251
0.0,0.005092613457118392
0.0,0.005152703291420674
0.0,0.005197770667147385
0.0,0.005242838042874097
0.0,0.005302927877176379
0.0,0.00533297279432752
0.0,0.005438130004356513
0.0,0.005468174921507654
0.0,0.005588354590112218
0.0,0.0056183995072633585
0.0,0.005723556717292352
0.0,0.005753601634443493
0.0,0.005873781303048057
0.0,0.0059038262201991975
0.0,0.005963916054501479
0.0,0.005993960971652621
0.0,0.006069073264530473
0.0,0.006129163098832755
0.0,0.006444634728919735
0.0,0.006474679646070876
0.0,0.006564814397524299
0.0,0.00660988177325101
0.0,0.006639926690402151
0.0,0.006669971607553292
0.0,0.006715038983280004
0.0,0.006745083900431144
0.0,0.00692535340333799
0.0,0.0069553983204891316
0.0,0.007195757657698259
0.0,0.0072258025748494
0.0,0.007345982243453964
0.0,0.007376027160605105
0.0,0.0074060720777562455
0.0,0.007436116994907387
0.0,0.00754127420493638
0.0,0.007601364039238662
0.0,0.007811678459296648
0.0,0.00784172337644779
0.0,0.007871768293598931
0.0,0.00790181321075007
0.0,0.008067060255081346
0.0,0.008097105172232487
0.0,0.00815719500653477
0.0,0.008397554343743898
0.0,0.008547778929499601
0.0,0.008577823846650743
0.0,0.009073564979644568
0.0,0.00910360989679571
0.0,0.009374014151155978
0.0,0.00940405906830712
0.0,0.00941908152688269
0.0,0.009449126444033831
0.0,0.009554283654062823
0.0,0.009584328571213965
0.0,0.009599351029789536
0.0,0.009629395946940676
0.0,0.009794642991271951
0.0,0.009839710366998662
0.0,0.01005002478705665
0.0,0.010095092162783361
0.0,0.010155181997085642
0.0,0.010185226914236784
0.0,0.010215271831387925
0.0,0.010260339207114636
0.0,0.010410563792870342
0.0,0.010440608710021481
0.0,0.010500698544323764
0.0,0.010530743461474906
0.0,0.010891282467288597
0.0,0.010921327384439737
0.0,0.011011462135893161
0.0,0.0110415070530443
0.0,0.011071551970195442
0.0,0.011131641804497725
0.0,0.011417068517433564
0.0,0.011447113434584703
0.0,0.01164240539606712
0.0,0.011672450313218261
0.0,0.011792629981822825
0.0,0.011837697357549536
0.0,0.011912809650427389
0.0,0.01194285456757853
0.0,0.012919314374990611
0.0,0.012949359292141752
0.0,0.013009449126444033
0.0,0.013039494043595175
0.0,0.013264830922228733
0.0,0.013309898297955444
0.0,0.013415055507984436
0.0,0.013460122883711147
0.0,0.01350519025943786
0.0,0.013535235176589
0.0,0.013580302552315711
0.0,0.013610347469466853
0.0,0.013820661889524839
0.0,0.01385070680667598
0.0,0.014030976309582827
0.0,0.014061021226733967
0.0,0.014091066143885108
0.0,0.01412111106103625
0.0,0.014226268271065242
0.0,0.014256313188216383
0.0,0.014271335646791955
