fpr,tpr
0.0,0.0
0.0,1.5022458575570477e-05
0.0,0.00010515721002899334
0.0,0.0001352021271801343
0.0,0.00015022458575570478
0.0,0.00018026950290684574
0.0,0.00040560638154040293
0.0,0.00043565129869154384
0.0,0.0005257860501449667
0.0,0.0005708534258716782
0.0,0.0006459657187495306
0.0,0.0007060555530518125
0.0,0.0007361004702029535
0.0,0.0007661453873540944
0.0,0.0009614373488365106
0.0,0.0009914822659876515
0.0,0.0012017966860456383
0.0,0.0012318416031967792
0.0,0.001352021271801343
0.0,0.001382066188952484
0.0,0.0020280319077020147
0.0,0.002073099283428726
0.0,0.0021932789520332898
0.0,0.0022233238691844307
0.0,0.002238346327760001
0.0,0.002268391244911142
0.0,0.0024035933720912765
0.0,0.0024336382892424175
0.0,0.0024486607478179877
0.0,0.0024787056649691287
0.0,0.0025387954992714106
0.0,0.0025688404164225516
0.0,0.0030345366322652367
0.0,0.0030645815494163777
0.0,0.003169738759445371
0.0,0.0032598735108987937
0.0,0.0034551654723812097
0.0,0.0034852103895323507
0.0,0.0035453002238346326
0.0,0.0035753451409857736
0.0,0.003710547268165908
0.0,0.003740592185317049
0.0,0.0039358841467994655
0.0,0.003965929063950606
0.0,0.004146198566857452
0.0,0.004176243484008593
0.0,0.004206288401159734
0.0,0.004236333318310875
0.0,0.004341490528339868
0.0,0.004371535445491009
0.0,0.004626917241275707
0.0,0.004656962158426848
0.0,0.004762119368455842
0.0,0.004792164285606982
0.0,0.004867276578484835
0.0,0.0048973214956359755
0.0,0.005077590998542821
0.0,0.005137680832845103
0.0,0.005558309672961077
0.0,0.005603377048687788
0.0,0.005708534258716782
0.0,0.005738579175867922
0.0,0.005768624093019064
0.0,0.005798669010170204
0.0,0.005828713927321346
0.0,0.005858758844472486
0.0,0.005873781303048057
0.0,0.0059038262201991975
0.0,0.006324455060315171
0.0,0.006354499977466312
0.0,0.006369522436041883
0.0,0.0063995673531930235
0.0,0.0066249042318265805
0.0,0.006669971607553292
0.0,0.006730061441855574
0.0,0.0070154881547914135
0.0,0.007060555530518125
0.0,0.007195757657698259
0.0,0.0072258025748494
0.0,0.007270869950576111
0.0,0.007285892409151682
0.0,0.007315937326302823
0.0,0.007526251746360809
0.0,0.007556296663511951
0.0,0.007721543707843226
0.0,0.007751588624994366
0.0,0.00785674583502336
0.0,0.00790181321075007
0.0,0.007931858127901212
0.0,0.007976925503627923
0.0,0.008052037796505776
0.0,0.008082082713656917
0.0,0.00818723992368591
0.0,0.008217284840837051
0.0,0.008292397133714904
0.0,0.008322442050866045
0.0,0.00850271155377289
0.0,0.008547778929499601
0.0,0.008713025973830878
0.0,0.008743070890982018
0.0,0.00914867727252242
0.0,0.009178722189673562
0.0,0.00941908152688269
0.0,0.009449126444033831
0.0,0.009509216278336112
0.0,0.009539261195487253
0.0,0.009809665449847522
0.0,0.009839710366998662
0.0,0.009884777742725375
0.0,0.009959890035603226
0.0,0.009989934952754367
0.0,0.01005002478705665
0.0,0.010095092162783361
0.0,0.010350473958568059
0.0,0.0103805188757192
0.0,0.010425586251445912
0.0,0.010590833295777187
0.0,0.010620878212928328
0.0,0.01102648459446873
0.0,0.011071551970195442
0.0,0.011251821473102289
0.0,0.011281866390253428
0.0,0.011296888848829
0.0,0.011341956224555711
0.0,0.011477158351735845
0.0,0.011507203268886986
0.0,0.011567293103189267
0.0,0.011597338020340409
0.0,0.012093079153334234
0.0,0.012138146529060947
0.0,0.01222828128051437
0.0,0.01225832619766551
0.0,0.01227334865624108
0.0,0.012303393573392222
0.0,0.012453618159147925
0.0,0.012483663076299067
0.0,0.012513707993450208
0.0,0.01254375291060135
0.0,0.012964381750717322
0.0,0.012994426667868464
0.0,0.013114606336473027
0.0,0.013159673712199739
0.0,0.013249808463653161
0.0,0.013279853380804302
0.0,0.013430077966560008
0.0,0.013460122883711147
0.0,0.013610347469466853
0.0,0.013640392386617994
0.0,0.0137906169723737
0.0,0.013820661889524839
0.0,0.013925819099553833
0.0,0.013985908933856116
0.0,0.014241290729640813
0.0,0.014286358105367524
0.0,0.014391515315396518
0.0,0.014421560232547658
0.0,0.014556762359727794
0.0,0.014616852194030075
0.0,0.014812144155512491
0.0,0.014842189072663632
0.0,0.014902278906965914
0.0,0.014932323824117055
0.0,0.014977391199843766
0.0,0.015007436116994908
0.0,0.015127615785599471
0.0,0.015187705619901752
0.0,0.015247795454204035
0.0,0.015292862829930746
0.0,0.015518199708564304
0.0,0.015548244625715444
0.0,0.01569846921147115
0.0,0.01572851412862229
0.0,0.015818648880075715
