fpr,tpr
0.0,0.0
0.0,1.5022458575570477e-05
0.0,9.013475145342287e-05
0.0,0.00012017966860456382
0.0,0.00015022458575570478
0.0,0.00018026950290684574
0.0,0.0004506737572671143
0.0,0.0004807186744182553
0.0,0.0005408085087205372
0.0,0.0005708534258716782
0.0,0.0006459657187495306
0.0,0.0006760106359006715
0.0,0.0007361004702029535
0.0,0.0007661453873540944
0.0,0.0007811678459296649
0.0,0.0008112127630808059
0.0,0.0009614373488365106
0.0,0.0009914822659876515
0.0,0.001066594558865504
0.0,0.0010966394760166449
0.0,0.001321976354650202
0.0,0.001352021271801343
0.0,0.001697537819039464
0.0,0.0017275827361906049
0.0,0.001982964531975303
0.0,0.002043054366277585
0.0,0.002328481079213424
0.0,0.002358525996364565
0.0,0.0024035933720912765
0.0,0.0024636832063935584
0.0,0.0024937281235446994
0.0,0.0025538179578469813
0.0,0.0025838628749981223
0.0,0.002673997626451545
0.0,0.002704042543602686
0.0,0.002764132377904968
0.0,0.002794177295056109
0.0,0.002899334505085102
0.0,0.002929379422236243
0.0,0.002959424339387384
0.0,0.002989469256538525
0.0,0.0032298285937476527
0.0,0.0032598735108987937
0.0,0.0036654798924391965
0.0,0.0036955248095903374
0.0,0.003830726936770472
0.0,0.003875794312497183
0.0,0.004010996439677317
0.0,0.004041041356828459
0.0,0.004071086273979599
0.0,0.004131176108281881
0.0,0.004311445611188727
0.0,0.004341490528339868
0.0,0.004356512986915439
0.0,0.0043865579040665795
0.0,0.004521760031246714
0.0,0.004551804948397855
0.0,0.004596872324124566
0.0,0.004626917241275707
0.0,0.0046719846170024185
0.0,0.00470202953415356
0.0,0.005122658374269533
0.0,0.005152703291420674
0.0,0.005287905418600808
0.0,0.005317950335751949
0.0,0.005408085087205372
0.0,0.005468174921507654
0.0,0.0058437363858969155
0.0,0.005873781303048057
0.0,0.006039028347379332
0.0,0.006069073264530473
0.0,0.006144185557408325
0.0,0.0061742304745594665
0.0,0.0066249042318265805
0.0,0.006654949148977722
0.0,0.006730061441855574
0.0,0.006760106359006715
0.0,0.006985443237640272
0.0,0.0070154881547914135
0.0,0.007045533071942554
0.0,0.007075577989093695
0.0,0.0076314089563898025
0.0,0.007661453873540944
0.0,0.007796656000721078
0.0,0.007826700917872218
0.0,0.008217284840837051
0.0,0.008247329757988192
0.0,0.008262352216563762
0.0,0.008292397133714904
0.0,0.008352486968017186
0.0,0.008382531885168326
0.0,0.008547778929499601
0.0,0.008607868763801884
0.0,0.008908317935313293
0.0,0.008938362852464434
0.0,0.009343969234004837
0.0,0.009374014151155978
0.0,0.009479171361184972
0.0,0.009524238736911684
0.0,0.009554283654062823
0.0,0.009854732825574234
0.0,0.009884777742725375
0.0,0.009929845118452086
0.0,0.009959890035603226
0.0,0.010305406582841348
0.0,0.010335451499992489
0.0,0.010350473958568059
0.0,0.010410563792870342
0.0,0.010726035422957322
0.0,0.010786125257259603
0.0,0.010831192632986314
0.0,0.010861237550137456
0.0,0.010966394760166448
0.0,0.01102648459446873
0.0,0.0110415070530443
0.0,0.011071551970195442
0.0,0.011131641804497725
0.0,0.011161686721648864
0.0,0.011206754097375576
0.0,0.011251821473102289
0.0,0.011296888848829
0.0,0.011356978683131281
0.0,0.011387023600282422
0.0,0.011417068517433564
0.0,0.011432090976009134
0.0,0.011462135893160275
0.0,0.011582315561764839
0.0,0.01161236047891598
0.0,0.011702495230369403
0.0,0.011747562606096114
0.0,0.011837697357549536
0.0,0.011867742274700678
0.0,0.012002944401880811
0.0,0.012063034236183094
0.0,0.012078056694758664
0.0,0.012108101611909805
0.0,0.012168191446212086
0.0,0.012213258821938798
0.0,0.01227334865624108
0.0,0.012303393573392222
0.0,0.012483663076299067
0.0,0.012513707993450208
0.0,0.01258882028632806
0.0,0.012618865203479202
0.0,0.012693977496357053
0.0,0.012724022413508194
0.0,0.01285922454068833
0.0,0.012919314374990611
0.0,0.01293433683356618
0.0,0.012964381750717322
0.0,0.013114606336473027
0.0,0.013174696170775308
0.0,0.01320474108792645
0.0,0.013234786005077591
0.0,0.013445100425135578
0.0,0.013475145342286719
0.0,0.013490167800862289
0.0,0.013550257635164572
0.0,0.013595325010891283
0.0,0.013625369928042424
0.0,0.013880751723827122
0.0,0.013910796640978263
0.0,0.013940841558129403
0.0,0.014000931392431686
0.0,0.014226268271065242
0.0,0.014256313188216383
0.0,0.014316403022518666
0.0,0.014346447939669806
0.0,0.014361470398245377
0.0,0.0144516051496988
0.0,0.01446662760827437
0.0,0.01449667252542551
0.0,0.014526717442576652
